0,2497812,2.3330,5.8792,7.4871,0.3500,3.1500,-1.1900,1000.3856,2.3235,5.6470,7.6735,1590567135,N
0,2504989,2.3593,5.7643,7.5374,-4.9700,0.4900,-0.8400,1000.3755,2.3228,5.6411,7.6781,1590567136,N
0,2505444,2.2684,5.7141,7.5948,1.6800,1.3300,0.7700,1000.3662,2.3097,5.6604,7.6678,1590567136,N
0,2505204,2.4191,5.6662,7.6355,4.1300,-0.4900,2.9400,1000.3579,2.3485,5.6770,7.6437,1590567136,N
0,2147483647,2.4885,5.7332,7.4728,-0.1400,-0.4900,0.2100,1000.3517,2.3837,5.6971,7.6179,1590567136,N
0,2147483647,2.3569,5.7452,7.4297,-2.9400,0.3500,-1.8900,1000.3467,2.3730,5.7092,7.6121,1590567136,N
0,1058080,2.3617,5.7571,7.6594,0.4900,0.0700,0.2100,1000.3420,2.3685,5.7135,7.6103,1590567136,N
0,1248497,2.3976,5.8026,7.5494,6.5800,-0.1400,1.0500,1000.3365,2.3828,5.7709,7.5624,1590567136,N
0,1251902,2.3952,5.8505,7.4680,-0.5600,0.6300,0.7000,1000.3319,2.3852,5.7787,7.5557,1590567136,N
0,1952442,2.4646,5.6638,7.5374,0.3500,0.4200,0.7700,1000.3278,2.4051,5.7592,7.5643,1590567136,N
0,1965935,2.3115,5.8911,7.5398,-0.6300,-1.0500,-0.6300,1000.3242,2.3880,5.7852,7.5498,1590567136,N
0,1964930,2.4048,6.0084,7.6403,1.1200,-3.4300,1.2600,1000.3208,2.4076,5.8229,7.5145,1590567137,N
0,1963452,2.3928,5.6566,7.4010,4.9700,-7.7700,1.4700,1000.3179,2.4683,5.8755,7.4536,1590567137,N
0,1961629,2.5603,5.9079,7.4847,0.4200,2.0300,-2.1700,1000.3150,2.4626,5.8791,7.4526,1590567137,N
0,2138047,2.4191,5.8600,7.4871,-4.4800,5.7400,-0.5600,1000.3122,2.4154,5.8194,7.5148,1590567137,N
0,2141486,2.3139,5.7165,7.4800,1.2600,1.1900,0.8400,1000.3099,2.3975,5.8104,7.5274,1590567137,N
0,2185484,2.4957,5.8720,7.4034,7.2100,-3.9900,1.4000,1000.3080,2.4520,5.8884,7.4488,1590567137,N
0,2185927,2.5005,5.2762,7.3101,-8.8200,7.1400,-1.6100,1000.3060,2.4327,5.7295,7.5779,1590567137,N
0,2185911,2.4885,5.8050,7.3890,-7.1400,-4.1300,-0.2800,1000.3035,2.4677,5.7271,7.5684,1590567137,N
0,2187088,2.3761,5.8959,7.4082,4.0600,-0.1400,1.7500,1000.3017,2.4621,5.7857,7.5255,1590567137,N
0,2185993,2.4407,6.0993,7.4752,-1.1900,-2.1700,0.7000,1000.3004,2.4661,5.8290,7.4907,1590567137,N
0,2180665,2.5555,5.7571,7.3986,-3.1500,0.8400,-0.0700,1000.2999,2.4818,5.8000,7.5080,1590567138,N
0,2179431,2.5268,5.9198,7.5446,-4.0600,5.1800,-2.1000,1000.3000,2.4437,5.7693,7.5441,1590567138,N
0,2180776,2.4120,5.6806,7.5565,0.5600,-1.8900,0.7700,1000.2999,2.4545,5.7663,7.5429,1590567138,N
0,2180595,2.6010,5.5513,7.6020,0.9100,7.5600,-2.3100,1000.2993,2.4323,5.7095,7.5932,1590567138,N
0,2181155,2.5603,5.7165,7.5278,-2.8700,-2.9400,-2.0300,1000.2994,2.4663,5.7178,7.5759,1590567138,N
0,2182495,2.4550,5.8720,7.4967,1.1900,-2.9400,-0.9800,1000.2991,2.4769,5.7730,7.5304,1590567138,N
0,2185115,2.5005,5.9270,7.5230,3.9900,1.6800,1.9600,1000.2983,2.4775,5.8020,7.5080,1590567138,N
