0,2160807,-8.1236,4.5942,2.9671,132.5100,-109.3400,-44.5200,999.1044,-8.1349,4.6006,2.9712,1590661847,N
0,2161683,-8.1308,4.5679,2.8929,132.5100,0.0700,-0.0700,999.0817,-7.9044,5.2402,2.4963,1590661847,N
-3,2161656,-8.1188,4.5703,2.9504,132.5100,0.0700,-0.0700,999.0615,-7.5158,5.9491,2.0715,1590661847,N
-3,2161618,-8.0973,4.5990,2.8451,0.0700,0.1400,-0.0700,999.0431,-7.7149,5.6197,2.2514,1590661847,N
-3,2147483647,-8.0710,4.6205,2.8738,0.2100,0.0700,-0.1400,999.0255,-7.8395,5.3859,2.3886,1590661847,N
-3,2147483647,-8.0949,4.5703,2.9169,0.2100,0.0700,-0.1400,999.0098,-7.9279,5.2019,2.5019,1590661847,N
-3,719316,-8.1356,4.5966,2.8618,-0.0700,0.1400,-0.0700,998.9957,-7.9903,5.0676,2.5779,1590661847,N
-3,909772,-8.1236,4.5703,2.9240,0.2100,0.1400,-0.0700,998.9830,-8.0335,4.9615,2.6489,1590661847,N
-3,913294,-8.1332,4.6516,2.9145,0.2100,0.1400,0.1400,998.9720,-8.0571,4.8951,2.7003,1590661847,N
-3,1613593,-8.1428,4.5583,2.9001,0.0700,0.0700,-0.0700,998.9628,-8.0843,4.8265,2.7421,1590661848,N
-3,1626530,-8.1667,4.5990,2.9192,0.0700,0.0700,-0.0700,998.9545,-8.1019,4.7773,2.7763,1590661848,N
-3,1933753,-8.1308,4.6062,2.8546,0.1400,0.0700,-0.1400,998.9462,-8.1153,4.7445,2.7930,1590661848,N
-3,1981035,-8.0949,4.6038,2.8881,0.1400,0.0700,-0.1400,998.9388,-8.1222,4.7202,2.8142,1590661848,N
-3,1981847,-8.1619,4.6014,2.9456,0.0700,0.1400,-0.1400,998.9318,-8.1296,4.6931,2.8382,1590661848,N
-3,2158274,-8.1141,4.5679,2.9121,0.1400,0.1400,0.0700,998.9256,-8.1355,4.6728,2.8546,1590661848,N
-3,2161547,-8.1093,4.6014,2.9049,0.0700,-0.2100,-0.0700,998.9210,-8.1364,4.6629,2.8682,1590661848,N
-3,2224881,-8.1643,4.5535,2.9480,0.0700,0.0700,-0.1400,998.9178,-8.1440,4.6401,2.8835,1590661848,N
-3,2226000,-8.1236,4.5751,2.9408,0.0700,0.0700,-0.1400,998.9142,-8.1461,4.6288,2.8959,1590661848,N
-3,2226053,-8.1476,4.5559,2.9097,0.1400,0.0700,-0.1400,998.9119,-8.1521,4.6161,2.8992,1590661848,N
-3,2226074,-8.1332,4.5942,2.8929,0.1400,0.0700,-0.1400,998.9093,-8.1538,4.6136,2.8985,1590661849,N
-3,2226073,-8.1332,4.5559,2.9312,0.0700,0.0700,-0.0700,998.9070,-8.1560,4.6047,2.9062,1590661849,N
-3,2226130,-8.1404,4.5918,2.9527,0.2100,0.0700,0.0700,998.9037,-8.1536,4.6037,2.9148,1590661849,N
-3,2226114,-8.1954,4.5535,2.9216,0.2100,0.0700,-0.1400,998.9016,-8.1605,4.5919,2.9140,1590661849,N
-3,2226136,-8.1476,4.5775,2.9288,0.0700,0.2100,-0.1400,998.9003,-8.1617,4.5887,2.9158,1590661849,N
-3,2226033,-8.1069,4.5607,2.9623,0.1400,0.1400,-0.1400,998.8982,-8.1593,4.5862,2.9262,1590661849,N
-3,2226078,-8.1212,4.5679,2.9695,0.0700,-0.0700,-0.1400,998.8969,-8.1565,4.5847,2.9365,1590661849,N
-3,2226157,-8.1021,4.5799,2.9647,0.0700,0.0700,-0.2100,998.8954,-8.1533,4.5858,2.9435,1590661849,N
-3,2226121,-8.1523,4.6038,2.9312,0.0700,-0.0700,0.0700,998.8934,-8.1517,4.5901,2.9411,1590661849,N
-3,2226134,-8.1165,4.5631,2.9432,0.2100,0.1400,0.0700,998.8917,-8.1517,4.5894,2.9425,1590661849,N
-3,2226066,-8.0949,4.5703,2.9240,-0.0700,-0.0700,0.0700,998.8903,-8.1500,4.5919,2.9433,1590661850,N
-3,2226092,-8.1045,4.5751,2.9169,-0.0700,0.1400,-0.0700,998.8891,-8.1508,4.5922,2.9404,1590661850,N
-3,2226153,-8.1093,4.5511,2.9671,0.0700,0.1400,-0.0700,998.8879,-8.1511,4.5874,2.9472,1590661850,N
-3,2226096,-8.0997,4.6205,2.8905,0.1400,0.1400,-0.0700,998.8865,-8.1490,4.5977,2.9369,1590661850,N
-3,2226124,-8.1165,4.6181,2.8905,-0.0700,-0.1400,-0.0700,998.8853,-8.1474,4.6045,2.9306,1590661850,N
-3,2226081,-8.0662,4.5966,2.9671,0.1400,0.0700,-0.0700,998.8851,-8.1416,4.6084,2.9405,1590661850,N
-3,2226108,-8.0901,4.6062,2.9073,0.0700,0.0700,-0.0700,998.8856,-8.1408,4.6125,2.9362,1590661850,N
-3,2226117,-8.1141,4.6038,2.9264,0.0700,0.0700,-0.0700,998.8854,-8.1409,4.6130,2.9352,1590661850,N
-3,2226076,-8.0901,4.5751,2.9145,0.0700,0.0700,-0.0700,998.8849,-8.1424,4.6112,2.9342,1590661850,N
-3,2226089,-8.1212,4.5440,2.8953,0.0700,0.0700,-0.1400,998.8844,-8.1492,4.6024,2.9291,1590661850,N
-3,2226046,-8.1452,4.5488,2.9312,0.0700,-0.2100,-0.0700,998.8832,-8.1523,4.5948,2.9323,1590661851,N
-3,2226030,-8.1404,4.6014,2.9480,-0.0700,-0.0700,-0.1400,998.8831,-8.1506,4.5953,2.9361,1590661851,N
-3,2226106,-8.1547,4.5894,2.9169,-0.0700,-0.0700,0.0700,998.8823,-8.1517,4.5951,2.9334,1590661851,N
-3,2225980,-8.1571,4.6469,2.9264,-0.0700,0.1400,-0.1400,998.8812,-8.1498,4.6011,2.9295,1590661851,N
-3,2226080,-8.2074,4.5631,2.8834,-0.0700,-0.0700,-0.0700,998.8807,-8.1586,4.5915,2.9199,1590661851,N
-3,2226134,-8.1882,4.5511,2.9838,-0.0700,0.0700,-0.1400,998.8808,-8.1615,4.5795,2.9307,1590661851,N
-3,2226018,-8.1404,4.6158,2.9838,0.0700,-0.0700,0.0700,998.8802,-8.1540,4.5864,2.9408,1590661851,N
-3,2226000,-8.0973,4.5990,2.9695,0.0700,-0.0700,-0.1400,998.8801,-8.1483,4.5915,2.9485,1590661851,N
-3,2226047,-8.1523,4.5440,2.9599,-0.2100,-0.1400,-0.1400,998.8799,-8.1519,4.5821,2.9532,1590661851,N
-3,2226077,-8.1619,4.5894,2.9671,-0.2100,0.0700,-0.1400,998.8799,-8.1525,4.5799,2.9550,1590661851,N
-3,2226213,-8.1188,4.6110,2.9862,-0.2100,0.0700,-0.0700,998.8790,-8.1473,4.5849,2.9617,1590661852,N
-3,2226075,-8.1260,4.5870,2.9623,0.0700,0.0700,-0.0700,998.8782,-8.1463,4.5863,2.9620,1590661852,N
-3,2226091,-8.1380,4.6564,2.9456,-0.0700,-0.0700,-0.0700,998.8779,-8.1413,4.5978,2.9581,1590661852,N
-3,2226083,-8.1236,4.5320,2.9695,0.0700,-0.0700,-0.0700,998.8783,-8.1447,4.5886,2.9630,1590661852,N
-3,2226018,-8.1523,4.5583,2.9264,-0.2100,-0.1400,-0.0700,998.8789,-8.1492,4.5835,2.9584,1590661852,N
-3,2226056,-8.0997,4.6038,2.9432,-0.0700,-0.1400,-0.0700,998.8792,-8.1451,4.5907,2.9587,1590661852,N
-3,2226068,-8.0901,4.5464,2.9264,-0.1400,-0.1400,-0.0700,998.8791,-8.1466,4.5884,2.9581,1590661852,N
-3,2226129,-8.0734,4.5751,2.8810,0.1400,0.1400,-0.1400,998.8799,-8.1481,4.5932,2.9464,1590661852,N
-3,2226045,-8.1571,4.6205,2.9192,-0.0700,0.0700,-0.0700,998.8801,-8.1486,4.5965,2.9399,1590661852,N
-3,2226036,-8.1069,4.5823,2.8905,-0.2100,0.0700,-0.0700,998.8793,-8.1505,4.5972,2.9335,1590661852,N
-3,2226121,-8.1117,4.6038,2.8810,-0.1400,0.0700,-0.1400,998.8790,-8.1513,4.6009,2.9254,1590661853,N
-3,2226043,-8.1356,4.6205,2.9695,-0.1400,-0.0700,-0.0700,998.8788,-8.1468,4.6032,2.9345,1590661853,N
-3,2226082,-8.1715,4.6086,2.8953,-0.0700,-0.0700,0.0700,998.8788,-8.1492,4.6037,2.9268,1590661853,N
-3,2226070,-8.1428,4.6181,2.9192,-0.0700,-0.0700,-0.1400,998.8793,-8.1485,4.6056,2.9258,1590661853,N
-3,2226096,-8.1141,4.5799,2.8762,-0.0700,-0.0700,0.0700,998.8796,-8.1503,4.6062,2.9200,1590661853,N
-3,2225998,-8.1356,4.5655,2.8810,-0.0700,-0.1400,-0.0700,998.8799,-8.1542,4.6019,2.9158,1590661853,N
-3,2226037,-8.1691,4.5799,2.9743,-0.0700,-0.1400,-0.0700,998.8803,-8.1537,4.5954,2.9274,1590661853,N
-3,2226094,-8.1284,4.5679,2.9097,-0.0700,0.0700,-0.2800,998.8802,-8.1569,4.5909,2.9255,1590661853,N
-3,2226135,-8.1547,4.5464,2.9456,0.0700,-0.1400,-0.2800,998.8792,-8.1598,4.5823,2.9309,1590661853,N
-3,2226059,-8.1380,4.5631,2.9671,-0.0700,-0.1400,-0.2800,998.8783,-8.1589,4.5782,2.9399,1590661853,N
-3,2225982,-8.1643,4.5679,3.0102,-0.0700,0.0700,-0.0700,998.8782,-8.1573,4.5731,2.9523,1590661854,N
-3,2226006,-8.1882,4.6086,2.9169,-0.0700,0.0700,-0.1400,998.8780,-8.1592,4.5757,2.9428,1590661854,N
-3,2226119,-8.2002,4.5631,2.9504,-0.0700,0.1400,-0.1400,998.8770,-8.1637,4.5684,2.9416,1590661854,N
-3,2226098,-8.1260,4.5464,2.9264,-0.0700,0.1400,-0.0700,998.8766,-8.1650,4.5670,2.9405,1590661854,N
-3,2226069,-8.1452,4.5464,2.8929,-0.0700,0.0700,-0.1400,998.8763,-8.1688,4.5650,2.9329,1590661854,N
-3,2226043,-8.1356,4.5846,2.9240,-0.0700,-0.1400,-0.1400,998.8764,-8.1657,4.5702,2.9334,1590661854,N
-3,2226108,-8.1476,4.5775,2.9240,-0.1400,-0.1400,-0.0700,998.8770,-8.1643,4.5725,2.9337,1590661854,N
-3,2226010,-8.1284,4.6277,2.9025,-0.1400,-0.1400,-0.1400,998.8775,-8.1595,4.5837,2.9295,1590661854,N
-3,2226029,-8.1045,4.5607,2.9504,-0.1400,-0.0700,-0.1400,998.8776,-8.1574,4.5825,2.9375,1590661854,N
-3,2226043,-8.0830,4.5870,2.8762,-0.1400,0.0700,-0.0700,998.8776,-8.1563,4.5894,2.9297,1590661854,N
-3,2226089,-8.1141,4.5751,2.9240,-0.1400,0.1400,-0.1400,998.8768,-8.1565,4.5884,2.9305,1590661855,N
-3,2226040,-8.1547,4.6229,2.9384,-0.1400,-0.0700,-0.0700,998.8763,-8.1535,4.5929,2.9319,1590661855,N
